size_bytes	size_human	path	suggested_hf_path
9306626	8.9MB	rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_arc_challenge__l56.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_arc_challenge__l56.npz
9241090	8.9MB	rebuttal/after_review/exp_8_scale_llama/cache_l48/bases/basis_loto_holdout_openbookqa__l48.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l48/bases/basis_loto_holdout_openbookqa__l48.npz
9175554	8.8MB	rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_openbookqa__l56.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_openbookqa__l56.npz
8978946	8.6MB	rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_qasc__l56.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l56/bases/basis_loto_holdout_qasc__l56.npz
8573442	8.2MB	rebuttal/after_review/exp_4_scale_extension/llama30b_h2_cache/bases/basis_loto_holdout_qasc__l40.npz	artifacts/rebuttal/after_review/exp_4_scale_extension/llama30b_h2_cache/bases/basis_loto_holdout_qasc__l40.npz
8537689	8.2MB	downstream/svdllm_vendor/cache/wikitext2_256_2048_3_1.pt	artifacts/downstream/svdllm_vendor/cache/wikitext2_256_2048_3_1.pt
8389122	8.1MB	rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_arc_challenge__l40.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_arc_challenge__l40.npz
8388736	8.1MB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_B.npy
8388736	8.1MB	brittleness/results/steer_repair_multibench_v3/rte/rte_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_B.npy
8388736	8.1MB	brittleness/results/steer_repair_multibench_v3/boolq/boolq_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3/boolq/boolq_B.npy
8388736	8.1MB	brittleness/old/steer_repair_multibench_v2_enhanced/sst2/sst2_B.npy	artifacts/brittleness/old/steer_repair_multibench_v2_enhanced/sst2/sst2_B.npy
8388736	8.1MB	brittleness/old/steer_repair_multibench_v2_enhanced/rte/rte_B.npy	artifacts/brittleness/old/steer_repair_multibench_v2_enhanced/rte/rte_B.npy
8388736	8.1MB	brittleness/old/steer_repair_multibench_v2_enhanced/boolq/boolq_B.npy	artifacts/brittleness/old/steer_repair_multibench_v2_enhanced/boolq/boolq_B.npy
8360450	8.0MB	rebuttal/after_review/exp_4_scale_extension/llama30b_h2_cache_l28/bases/basis_loto_holdout_qasc__l56.npz	artifacts/rebuttal/after_review/exp_4_scale_extension/llama30b_h2_cache_l28/bases/basis_loto_holdout_qasc__l56.npz
8323586	8.0MB	rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_commonsenseqa__l40.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_commonsenseqa__l40.npz
7930370	7.6MB	rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_qasc__l40.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_qasc__l40.npz
7930370	7.6MB	rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_openbookqa__l40.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l40/bases/basis_loto_holdout_openbookqa__l40.npz
7694873	7.4MB	downstream/svdllm_vendor/cache/wikitext2_128_2048_3_1.pt	artifacts/downstream/svdllm_vendor/cache/wikitext2_128_2048_3_1.pt
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_steprem/sst2/sst2_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_steprem/sst2/sst2_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_steprem/rte/rte_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_steprem/rte/rte_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_steprem/boolq/boolq_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_steprem/boolq/boolq_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_mix/sst2/sst2_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_mix/sst2/sst2_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_mix/csqa_pair/csqa_pair_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_mix/csqa_pair/csqa_pair_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen_mix/arc_challenge_pair/arc_challenge_pair_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen_mix/arc_challenge_pair/arc_challenge_pair_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen/sst2/sst2_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen/sst2/sst2_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen/rte/rte_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen/rte/rte_B.npy
7340160	7.1MB	brittleness/results/steer_repair_multibench_v3_qwen/boolq/boolq_B.npy	artifacts/brittleness/results/steer_repair_multibench_v3_qwen/boolq/boolq_B.npy
7340160	7.1MB	brittleness/results/qwen_layer10_multitask_loo/sst2/sst2_B.npy	artifacts/brittleness/results/qwen_layer10_multitask_loo/sst2/sst2_B.npy
7340160	7.1MB	brittleness/results/qwen_layer10_multitask_loo/csqa_pair/csqa_pair_B.npy	artifacts/brittleness/results/qwen_layer10_multitask_loo/csqa_pair/csqa_pair_B.npy
7340160	7.1MB	brittleness/results/qwen_layer10_multitask_loo/boolq/boolq_B.npy	artifacts/brittleness/results/qwen_layer10_multitask_loo/boolq/boolq_B.npy
7340160	7.1MB	brittleness/results/qwen_layer10_multitask_loo/arc_challenge_pair/arc_challenge_pair_B.npy	artifacts/brittleness/results/qwen_layer10_multitask_loo/arc_challenge_pair/arc_challenge_pair_B.npy
7340160	7.1MB	brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/strategyqa/strategyqa_B.npy	artifacts/brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/strategyqa/strategyqa_B.npy
7340160	7.1MB	brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/sst2/sst2_B.npy	artifacts/brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/sst2/sst2_B.npy
7340160	7.1MB	brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/csqa_pair/csqa_pair_B.npy	artifacts/brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/csqa_pair/csqa_pair_B.npy
7340160	7.1MB	brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/boolq/boolq_B.npy	artifacts/brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/boolq/boolq_B.npy
7340160	7.1MB	brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/arc_challenge_pair/arc_challenge_pair_B.npy	artifacts/brittleness/brittleness/results/steer_multibench_full/Qwen_Qwen2_5_7B_Instruct/layer10/arc_challenge_pair/arc_challenge_pair_B.npy
7275010	7.0MB	rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_openbookqa__l32.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_openbookqa__l32.npz
7275010	7.0MB	rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_commonsenseqa__l32.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_commonsenseqa__l32.npz
7209474	6.9MB	rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_arc_challenge__l32.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_arc_challenge__l32.npz
7078402	6.8MB	rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_qasc__l32.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l32/bases/basis_loto_holdout_qasc__l32.npz
6816258	6.6MB	rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_commonsenseqa__l25.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_commonsenseqa__l25.npz
6423042	6.2MB	rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_arc_challenge__l25.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_arc_challenge__l25.npz
6226434	6.0MB	rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_qasc__l25.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_qasc__l25.npz
6160898	5.9MB	rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_openbookqa__l25.npz	artifacts/rebuttal/after_review/exp_8_scale_llama/cache_l25/bases/basis_loto_holdout_openbookqa__l25.npz
4278117	4.1MB	downstream/svdllm_vendor/cache/json_calib_mix.jsonl_sz1657089_mt1768461120_128_2048_0_1.pt	artifacts/downstream/svdllm_vendor/cache/json_calib_mix.jsonl_sz1657089_mt1768461120_128_2048_0_1.pt
4194432	4.1MB	brittleness/old/result/B_decode_pca_k256_layer10.npy	artifacts/brittleness/old/result/B_decode_pca_k256_layer10.npy
3719296	3.6MB	lateruse/cross_layer_scan_out/Q_shared_layer12_k227.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer12_k227.npy
3539072	3.4MB	lateruse/cross_layer_scan_out/Q_shared_layer9_k216.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer9_k216.npy
3506304	3.4MB	lateruse/cross_layer_scan_out/Q_shared_layer10_k214.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer10_k214.npy
3489920	3.4MB	lateruse/cross_layer_scan_out/Q_shared_layer11_k213.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer11_k213.npy
3457152	3.3MB	lateruse/cross_layer_scan_out/Q_shared_layer8_k211.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer8_k211.npy
3197056	3.1MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer24/Q_shared_layer24_seed123.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer24/Q_shared_layer24_seed123.npy
3168384	3.1MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer24/Q_shared_layer24_seed456.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer24/Q_shared_layer24_seed456.npy
2723968	2.6MB	patch_back/results/subspace_patching_transfer/runs_layer10_seed123_Qwen/Qwen2.5-7B-Instruct/Q_shared_layer10.npy	artifacts/patch_back/results/subspace_patching_transfer/runs_layer10_seed123_Qwen/Qwen2.5-7B-Instruct/Q_shared_layer10.npy
2723968	2.6MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer10/Q_shared_layer10_seed123.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer10/Q_shared_layer10_seed123.npy
2723968	2.6MB	patch_back/Q_shared_layer10_seed123.npy	artifacts/patch_back/Q_shared_layer10_seed123.npy
2621568	2.6MB	patch_back/results/meta-llama__Llama-2-7b-chat-hf/layer24/Q_shared_layer24_seed456.npy	artifacts/patch_back/results/meta-llama__Llama-2-7b-chat-hf/layer24/Q_shared_layer24_seed456.npy
2542000	2.5MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t0p7_p0p9_k0_n32_eval64.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t0p7_p0p9_k0_n32_eval64.npz
2542000	2.5MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t0p7_p0p9_k0_n32_eval128.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t0p7_p0p9_k0_n32_eval128.npz
2422912	2.4MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer10/Q_shared_layer10_seed456.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer10/Q_shared_layer10_seed456.npy
2422912	2.4MB	patch_back/Q_shared_layer10_seed456.npy	artifacts/patch_back/Q_shared_layer10_seed456.npy
2417536	2.4MB	patch_back/results/tiiuae__falcon-7b-instruct/layer24/Q_shared_layer24_seed456.npy	artifacts/patch_back/results/tiiuae__falcon-7b-instruct/layer24/Q_shared_layer24_seed456.npy
2408576	2.3MB	patch_back/results/meta-llama__Llama-2-7b-chat-hf/layer24/Q_shared_layer24_seed123.npy	artifacts/patch_back/results/meta-llama__Llama-2-7b-chat-hf/layer24/Q_shared_layer24_seed123.npy
2351232	2.3MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer4/Q_shared_layer4_seed123.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer4/Q_shared_layer4_seed123.npy
2296204	2.2MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p0_p0p9_k0_n32_eval64.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p0_p0p9_k0_n32_eval64.npz
2296204	2.2MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p0_p0p9_k0_n32_eval128.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p0_p0p9_k0_n32_eval128.npz
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_31.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_31.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_30.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_30.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_29.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_29.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_28.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_28.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_27.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_27.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_26.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_26.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_25.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_25.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_24.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_24.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_23.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_23.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_22.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_22.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_21.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_21.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_20.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_20.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_19.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_19.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_18.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_18.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_17.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_17.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_16.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_16.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_15.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_15.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_14.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_14.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_13.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_13.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_12.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_12.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_11.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_11.pt
2131504	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_10.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_10.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_9.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_9.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_8.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_8.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_7.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_7.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_6.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_6.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_5.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_5.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_4.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_4.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_3.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_3.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_2.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_2.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_1.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_1.pt
2131497	2.1MB	downstream/decodeshare_basis_llama2_7b/layer_0.pt	artifacts/downstream/decodeshare_basis_llama2_7b/layer_0.pt
2097280	2.1MB	brittleness/results/sharedspace_solid_llama2_7b_chat/B_decode_pca_q128_layer28.npy	artifacts/brittleness/results/sharedspace_solid_llama2_7b_chat/B_decode_pca_q128_layer28.npy
2097280	2.1MB	brittleness/results/mvp_pirate_v5_story_clean/B_decode_pca_k128_layer28.npy	artifacts/brittleness/results/mvp_pirate_v5_story_clean/B_decode_pca_k128_layer28.npy
2080896	2.0MB	lateruse/cross_layer_scan_out_later_layers/Q_shared_layer31_k127.npy	artifacts/lateruse/cross_layer_scan_out_later_layers/Q_shared_layer31_k127.npy
2054016	2.0MB	patch_back/results/tiiuae__falcon-7b-instruct/layer24/Q_shared_layer24_seed123.npy	artifacts/patch_back/results/tiiuae__falcon-7b-instruct/layer24/Q_shared_layer24_seed123.npy
1966208	1.9MB	lateruse/cross_layer_scan_out/Q_shared_layer8_k120.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer8_k120.npy
1949824	1.9MB	lateruse/cross_layer_scan_out/Q_shared_layer9_k119.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer9_k119.npy
1935488	1.9MB	patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer4/Q_shared_layer4_seed456.npy	artifacts/patch_back/results/Qwen/Qwen2.5-7B-Instruct/layer4/Q_shared_layer4_seed456.npy
1933440	1.9MB	lateruse/cross_layer_scan_out/Q_shared_layer10_k118.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer10_k118.npy
1835136	1.8MB	lateruse/cross_layer_scan_out/Q_shared_layer11_k112.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer11_k112.npy
1720448	1.7MB	patch_back/3.npy	artifacts/patch_back/3.npy
1654912	1.6MB	rebuttal/after_review/exp_6_decoding_policy_sensitivity/layers/layer_10/policy_runs/sample_t1.3_Q_shared.npy	artifacts/rebuttal/after_review/exp_6_decoding_policy_sensitivity/layers/layer_10/policy_runs/sample_t1.3_Q_shared.npy
1640748	1.6MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p3_p0p9_k0_n32_eval128.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_sample_t1p3_p0p9_k0_n32_eval128.npz
1589376	1.6MB	patch_back/results/subspace_patching_transfer_enhanced/runs_layer10_seed123/Q_shared_layer10.npy	artifacts/patch_back/results/subspace_patching_transfer_enhanced/runs_layer10_seed123/Q_shared_layer10.npy
1589376	1.6MB	patch_back/results/subspace_patching_transfer/runs_layer10_seed123/Q_shared_layer10.npy	artifacts/patch_back/results/subspace_patching_transfer/runs_layer10_seed123/Q_shared_layer10.npy
1589376	1.6MB	patch_back/2.npy	artifacts/patch_back/2.npy
1589376	1.6MB	patch_back/1.npy	artifacts/patch_back/1.npy
1589376	1.6MB	lateruse/cross_layer_scan_out_later_layers/Q_shared_layer30_k97.npy	artifacts/lateruse/cross_layer_scan_out_later_layers/Q_shared_layer30_k97.npy
1572992	1.6MB	lateruse/cross_layer_scan_out/Q_shared_layer12_k96.npy	artifacts/lateruse/cross_layer_scan_out/Q_shared_layer12_k96.npy
1508736	1.5MB	patch_back/results/tiiuae__falcon-7b-instruct/layer10/Q_shared_layer10_seed456.npy	artifacts/patch_back/results/tiiuae__falcon-7b-instruct/layer10/Q_shared_layer10_seed456.npy
1394952	1.4MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_greedy_n32_eval64.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_greedy_n32_eval64.npz
1394952	1.4MB	rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_greedy_n32_eval128.npz	artifacts/rebuttal/after_review/exp_9_sampled_policy_h2_spotcheck/results/exp_A3_bases_layer10_l10_greedy_n32_eval128.npz
